,chr,start,end,healthy1-V,healthy2-V,healthy3-V,nbl1-V,nbl2-V,nbl3-V
4577,chr1,6448820,6448956,1.0,1.0,0.944444,0.944444,0.939394,0.933333
4578,chr1,6452942,6452985,0.00571429,0.0,0.0,0.00476948,0.0168067,0.0
4579,chr1,6452993,6453101,0.0142857,0.0,0.0666667,0.0105263,0.00909091,0.0697674
4580,chr1,6453102,6453126,0.0,0.0,0.0,0.0493827,0.0,0.0
4581,chr1,6453127,6453155,0.0,0.0,0.0,0.0178571,0.0,0.0
4582,chr1,6453172,6453272,0.0307692,0.0,0.027027,0.00894855,0.0338983,0.0875
4583,chr1,6453273,6453316,0.0,0.0,0.0,0.0125523,0.030303,0.030303
4584,chr1,6453317,6453426,0.0,0.0277778,0.0,0.00775194,0.0752688,0.0
4585,chr1,6453447,6453513,0.0,0.0,0.0,0.0,0.00793651,0.0196078
4586,chr1,6453514,6453560,0.0,0.0,0.00740741,0.00793651,0.0308642,0.0177515
4587,chr1,6453691,6453733,0.0,0.0,0.00529101,0.0175439,0.00492611,0.00746269
4588,chr1,6453734,6453839,0.0,0.0,0.0,0.0,0.0222222,0.148148
4589,chr1,6453840,6453887,0.030303,0.0,0.0,0.00835322,0.022409,0.0695971
4590,chr1,6453888,6453916,0.0,0.0,0.0,0.0,0.0493827,0.0545455
4591,chr1,6453917,6453966,0.0,0.0,0.0,0.0,0.0,0.0
4592,chr1,6453967,6454135,0.0,0.0,0.0,0.0,0.0,0.0
4593,chr1,6455978,6456053,0.978261,0.825,0.904762,0.968912,0.969231,0.928571
4594,chr1,6456060,6456150,0.942529,0.928125,0.905063,0.971133,0.975564,0.983516
4595,chr1,6456151,6456200,0.952096,0.942857,1.0,0.978723,0.825581,0.822222
4596,chr1,6461735,6461868,1.0,0.666667,0.0,0.5,1.0,0.5
4597,chr1,6464315,6464432,0.8,0.8,1.0,0.823529,0.5625,0.0714286
4598,chr1,6464433,6464488,0.86,0.880952,0.863636,1.0,0.923077,0.5
4599,chr1,6464489,6464623,0.846154,0.707692,0.769231,0.777778,0.727273,0.6
4600,chr1,6474659,6474754,0.0,0.117647,0.0,0.0,0.166667,0.0
4601,chr1,6479253,6479407,0.1,0.0,0.0625,0.174757,0.0531915,0.0416667
4602,chr1,6479408,6479454,0.0735294,0.0175439,0.0344828,0.184,0.0434783,0.0344828
4603,chr1,6479671,6479733,0.0,0.0102564,0.0107527,0.0545977,0.0941176,0.0222222
4604,chr1,6479734,6479797,0.0,0.0,0.0,0.20996,0.0288462,0.0833333
4605,chr1,6479798,6479825,0.0,0.0,0.0,0.1125,0.0625,0.0
4606,chr1,6479826,6479863,0.00917431,0.0,0.0208333,0.164076,0.0681818,0.046875
4607,chr1,6479864,6479948,0.0,0.0,0.0170455,0.36612,0.0758929,0.038961
4608,chr1,6479960,6480045,0.0,0.0,0.0190476,0.197581,0.0628141,0.047619
4609,chr1,6480046,6480096,0.0,0.0,0.0,0.135294,0.031746,0.0333333
4610,chr1,6480097,6480120,0.0,0.0,0.0,0.487805,0.166667,0.0
4611,chr1,6480483,6480563,0.047619,0.00757576,0.0,0.65991,0.95098,0.305263
4612,chr1,6480564,6480709,0.0,0.285714,0.6,0.8,0.91,0.24
4613,chr1,6480722,6480870,0.222222,0.0,0.0526316,0.732759,0.92381,0.366667
4614,chr1,6480890,6480936,0.00555556,0.0,0.0493827,0.522196,0.827195,0.744186
4615,chr1,6483710,6483848,0.0,0.0,0.0,0.0,0.133333,0.0
4616,chr1,6484829,6484902,0.0,0.0122951,0.00666667,0.0455076,0.0453461,0.0323887
4617,chr1,6485255,6485379,0.0,0.0,0.0,0.045977,0.542857,0.0
4618,chr1,6485592,6485682,0.708333,0.628571,0.416667,0.310078,0.924731,0.222222
4619,chr1,6487612,6487711,0.847826,0.592593,0.62963,0.439024,0.904762,0.452381
4620,chr1,6490755,6490896,1.0,0.222222,1.0,0.904762,1.0,0.947368
4621,chr1,6492542,6492614,0.97619,1.0,0.857143,0.242424,0.918919,0.55
4622,chr1,6495383,6495450,0.956897,0.964286,0.988095,1.0,0.991736,0.944444
4623,chr1,6499993,6500168,1.0,1.0,1.0,0.888889,0.142857,1.0
4624,chr1,6500184,6500232,0.0,0.0,0.0,0.049505,0.2,0.0
4625,chr1,6500882,6500935,0.0,0.0,0.0,0.0347222,0.0520833,0.0512821
4626,chr1,6500936,6500967,0.0128205,0.0,0.0,0.190299,0.12069,0.0666667
4627,chr1,6503889,6503946,0.947368,0.96,0.8,0.673913,0.909091,0.625
4628,chr1,6503982,6504092,0.722222,0.84375,0.666667,0.534483,0.935484,0.4
4629,chr1,6504565,6504598,1.0,1.0,1.0,0.992126,0.957447,1.0
4630,chr1,6505505,6505611,1.0,1.0,1.0,0.90625,0.958333,1.0
4631,chr1,6505612,6505777,1.0,0.5,0.875,0.791667,0.566667,0.363636
4632,chr1,6507246,6507283,0.0263158,0.057377,0.0125,0.331579,0.519481,0.0227273
4633,chr1,6507284,6507337,0.0,0.0138889,0.016129,0.096463,0.0333333,0.037037
4634,chr1,6507345,6507403,0.0198675,0.0,0.0,0.0236486,0.0697674,0.0909091
4635,chr1,6507404,6507438,0.0,0.00558659,0.00806452,0.0322181,0.0319149,0.0729167
4636,chr1,6507934,6508034,0.0138889,0.0078125,0.01875,0.04,0.015625,0.0
4637,chr1,6508035,6508191,0.0,0.0,0.0,0.237288,0.0921053,0.281553
4638,chr1,6508221,6508260,0.12,0.0,0.111111,0.142857,0.0344828,0.333333
4639,chr1,6508681,6508796,0.0,0.0,0.125,0.0681818,0.0666667,0.0
4640,chr1,6508840,6508888,0.00985222,0.0,0.0052356,0.0336,0.0283019,0.0326087
4641,chr1,6508889,6509055,0.0,0.0,0.0,0.0045045,0.00900901,0.0909091
4642,chr1,6509056,6509079,0.0,0.0,0.0,0.0,0.0,0.0
4643,chr1,6509080,6509146,0.0,0.0,0.0,0.0204082,0.0,0.0697674
4644,chr1,6509147,6509243,0.2,0.0384615,0.0333333,0.0520833,0.0666667,0.111111
4645,chr1,6509272,6509347,0.25,0.0,0.125,0.4,0.545455,0.333333
4646,chr1,6511861,6511937,0.961905,0.94,0.961538,0.0442478,0.124324,0.881818
4647,chr1,6511938,6512019,0.944444,0.916667,0.888889,0.0491071,0.107843,0.178571
4648,chr1,6512020,6512072,0.647059,0.768293,0.782051,0.0311804,0.0526316,0.215686
4649,chr1,6514256,6514348,0.0277778,0.160714,0.1,0.552381,0.0434783,0.1625
4650,chr1,6514848,6514927,0.1,0.0214286,0.1,0.0501253,0.043956,0.0363636
4651,chr1,6514928,6515106,0.0,0.0625,0.0625,0.05625,0.0767045,0.21875
4652,chr1,6515277,6515443,0.0,0.0232558,0.0,0.0190476,0.0837209,0.246479
4653,chr1,6515455,6515480,0.184211,0.0,0.0,0.031746,0.0,0.0
4654,chr1,6515488,6515601,0.0,0.125,0.0,0.0932836,0.0359712,0.030303
4655,chr1,6515868,6515906,0.0222222,0.05,0.175,0.147368,0.0769231,0.0
4656,chr1,6520598,6520692,0.125,0.0,0.0,0.778947,0.913462,0.9
4657,chr1,6520693,6520771,0.0243902,0.0285714,0.0588235,0.883333,0.925926,0.818182
4658,chr1,6520792,6520859,0.42029,0.372093,0.433333,0.964093,0.966667,0.986111
4659,chr1,6520879,6520993,0.8,1.0,0.933333,0.958763,0.954545,0.977778
4660,chr1,6520994,6521120,0.875,0.87037,0.857143,0.928571,0.923077,0.9375
4661,chr1,6521121,6521267,1.0,0.92,0.9375,1.0,1.0,1.0
4662,chr1,6521755,6521780,0.96875,0.916667,0.986667,0.934426,0.96,0.857143
4663,chr1,6521781,6521926,0.857143,0.918367,0.938776,0.962733,0.977273,1.0
4664,chr1,6522595,6522688,0.8125,0.964286,0.958333,1.0,1.0,1.0
4665,chr1,6525434,6525550,1.0,1.0,1.0,1.0,0.961538,0.76
4666,chr1,6525551,6525591,0.205357,0.106061,0.461538,0.934615,0.963235,0.945946
4667,chr1,6526055,6526196,0.0,0.0,0.107143,0.959821,0.932331,0.77193
4668,chr1,6526715,6526781,1.0,0.939394,1.0,0.949045,0.954955,0.815789
4669,chr1,6527485,6527514,1.0,1.0,1.0,1.0,1.0,1.0
4670,chr1,6530992,6531062,0.913043,0.95122,0.925532,0.962466,0.945799,0.900585
4671,chr1,6531063,6531166,0.775,0.908333,0.972222,0.98081,0.975962,0.9875
4672,chr1,6531189,6531213,0.964286,0.944444,0.9375,1.0,1.0,1.0
4673,chr1,6531214,6531382,1.0,0.714286,1.0,1.0,0.974359,1.0
4674,chr1,6531383,6531471,1.0,0.933333,0.95,0.977961,0.964912,0.949153
4675,chr1,6531472,6531532,0.92623,0.809701,0.826797,0.967871,0.982759,0.966292
4676,chr1,6531533,6531573,0.95082,0.921053,0.939024,0.938849,0.980952,1.0
4677,chr1,6531574,6531616,0.967593,0.979167,0.983871,0.979818,0.991667,0.99359
4678,chr1,6531617,6531664,0.917857,0.937778,0.92,0.970439,0.965636,0.988889
4679,chr1,6532672,6532736,0.923077,0.75,1.0,0.931034,0.95,0.9
4680,chr1,6533161,6533311,1.0,0.5,1.0,1.0,0.952381,0.666667
4681,chr1,6533312,6533336,0.975309,0.978261,0.973684,0.976744,0.979592,1.0
4682,chr1,6533337,6533371,0.970588,1.0,0.979592,0.949782,0.968586,0.933333
4683,chr1,6533372,6533456,0.875,1.0,1.0,0.917219,0.967742,0.94
4684,chr1,6533457,6533539,0.957265,0.945455,0.944,0.977778,0.989796,1.0
4685,chr1,6534092,6534131,0.934524,0.933333,0.984848,0.92228,0.977273,0.888
4686,chr1,6534132,6534283,1.0,0.666667,1.0,0.888889,0.944444,0.772727
4687,chr1,6535355,6535445,0.868421,0.75,0.972222,0.988372,1.0,1.0
4688,chr1,6535446,6535500,0.258503,0.297619,0.26,0.182065,0.304762,0.322034
4689,chr1,6535501,6535576,0.25,0.615385,0.666667,0.939394,0.916667,0.956522
4690,chr1,6535577,6535711,0.208333,0.125,0.178571,0.136364,0.208333,0.15625
4691,chr1,6535712,6535841,0.0,0.0,0.0,0.0,0.0,0.0
4692,chr1,6537681,6537776,0.8,0.930233,0.938462,0.94709,0.911111,0.938462
4693,chr1,6542376,6542528,1.0,1.0,1.0,0.0,0.75,0.0
4694,chr1,6544405,6544552,1.0,0.9375,0.875,0.965116,0.98,1.0
4695,chr1,6545121,6545171,0.0645161,0.0,0.0,0.853659,0.448276,0.216216
4696,chr1,6545373,6545412,0.00519481,0.00869565,0.0,0.0327044,0.0205128,0.0465116
4697,chr1,6545510,6545538,0.0,0.00909091,0.0,0.0391753,0.025974,0.027972
4698,chr1,6545539,6545608,0.0,0.0,0.0206612,0.0296846,0.031348,0.020979
4699,chr1,6545625,6545671,0.0,0.0,0.0147059,0.028169,0.0,0.0
4700,chr1,6545715,6545746,0.0,0.0,0.0,0.0573566,0.0212766,0.0625
4701,chr1,6545747,6545782,0.0,0.0,0.00917431,0.0570776,0.0166667,0.0344828
4702,chr1,6545814,6545849,0.0416667,0.0,0.0,0.0,0.166667,0.0555556
4703,chr1,6545882,6545916,0.0113636,0.0451977,0.0,0.0724299,0.0232558,0.015873
4704,chr1,6547539,6547584,0.949153,0.934066,1.0,0.98374,0.972222,0.944444
4705,chr1,6547585,6547683,0.863636,1.0,1.0,0.954545,0.964286,1.0
4706,chr1,6548883,6548962,1.0,0.98,0.939394,0.727273,0.875,1.0
4707,chr1,6549893,6550020,0.0,0.166667,1.0,0.5,0.888889,0.545455
4708,chr1,6550021,6550110,0.114286,0.0,0.05,0.0144928,0.0375,0.0222222
4709,chr1,6550111,6550146,0.0,0.0,0.0,0.010101,0.0229885,0.0138889
4710,chr1,6550147,6550200,0.0,0.0,0.0,0.0148368,0.0196721,0.00869565
4711,chr1,6550201,6550244,0.0,0.0,0.0,0.0,0.0,0.0909091
4712,chr1,6550245,6550418,0.0,0.0,0.0,0.0,0.0163934,0.0
4713,chr1,6550419,6550472,0.0,0.0,0.0,0.0229885,0.0,0.0
4714,chr1,6550473,6550531,0.0,0.0,0.05,0.0176768,0.0155039,0.04
4715,chr1,6550732,6550766,0.0,0.0,0.0106383,0.0146341,0.0147059,0.0172414
4716,chr1,6550821,6550942,0.0,0.0,0.0,0.0151515,0.0952381,0.0357143
4717,chr1,6550943,6551004,0.0,0.0125,0.00645161,0.0150943,0.0529412,0.05
4718,chr1,6551005,6551044,0.0241935,0.0,0.0,0.0248447,0.132075,0.0227273
4719,chr1,6551045,6551184,0.0,0.0,0.0,0.0857143,0.111111,0.2
4720,chr1,6555688,6555797,0.978723,1.0,1.0,0.733333,0.818182,1.0
4721,chr1,6557268,6557306,0.0350877,0.0,0.015873,0.0260417,0.0322581,0.0888889
4722,chr1,6557329,6557358,0.0,0.0,0.0,0.0196239,0.0204082,0.0224719
4723,chr1,6557359,6557430,0.0,0.0,0.0,0.0196429,0.0,0.0230769
4724,chr1,6557440,6557471,0.0116959,0.0,0.0,0.0171569,0.0297619,0.025
4725,chr1,6557568,6557603,0.0116279,0.00531915,0.0,0.0151339,0.00956938,0.0416667
4726,chr1,6557667,6557748,0.0,0.0,0.00952381,0.00968523,0.0178571,0.107143
4727,chr1,6557749,6557778,0.0,0.0,0.0,0.00578035,0.0,0.0384615
4728,chr1,6557779,6557850,0.0,0.0,0.0,0.0267857,0.025974,0.183333
4729,chr1,6558067,6558120,0.464286,0.320312,0.674699,0.532468,0.626374,0.573529
4730,chr1,6558427,6558503,0.863636,0.93617,0.9,0.888889,0.956522,1.0
4731,chr1,6561043,6561172,1.0,0.857143,1.0,1.0,1.0,1.0
4732,chr1,6561173,6561308,0.928571,0.857143,0.938776,0.959459,0.955357,0.971429
4733,chr1,6562831,6562964,0.714286,0.904762,0.916667,1.0,0.92,0.916667
4734,chr1,6564228,6564286,1.0,0.921053,0.892857,0.966887,0.961165,0.956522
4735,chr1,6565177,6565222,0.568627,1.0,0.553191,0.968992,0.477612,0.969697
4736,chr1,6565913,6566035,1.0,1.0,1.0,0.8,1.0,1.0
4737,chr1,6566064,6566166,0.935484,0.918367,0.919355,0.902439,0.9375,0.791667
4738,chr1,6566420,6566479,0.903704,0.95122,0.961538,0.942857,0.972222,0.928571
4739,chr1,6566480,6566538,0.863309,0.940741,0.912409,0.971061,0.993902,0.953846
4740,chr1,6566539,6566621,0.816327,0.957143,0.836066,0.957317,0.946154,0.985507
4741,chr1,6568330,6568443,1.0,0.97619,1.0,0.888889,0.911765,1.0
4742,chr1,6570113,6570165,0.944444,0.891304,0.92381,0.926087,0.914414,0.938144
4743,chr1,6571960,6572073,0.461538,0.833333,0.5,0.5,0.285714,1.0
4744,chr1,6572506,6572610,1.0,0.848485,0.923077,0.806452,0.615385,0.727273
4745,chr1,6575309,6575442,1.0,1.0,1.0,1.0,0.888889,1.0
4746,chr1,6586741,6586827,0.983333,0.933333,0.854839,0.942623,0.964286,0.921053
4747,chr1,6587163,6587230,1.0,0.921053,0.977273,0.947917,0.939394,0.958333
4748,chr1,6602610,6602677,1.0,1.0,0.857143,1.0,0.9375,0.8
4749,chr1,6607771,6607815,0.984615,0.965517,1.0,0.989418,0.982456,1.0
4750,chr1,6609066,6609172,0.9375,1.0,0.888889,1.0,0.944444,1.0
4751,chr1,6612964,6613138,1.0,1.0,1.0,0.571429,0.933333,0.8
4752,chr1,6613758,6613794,0.0,0.0196078,0.0,0.020202,0.0,0.0
4753,chr1,6614070,6614106,0.0,0.0,0.0,0.0252708,0.0217391,0.0
4754,chr1,6614107,6614149,0.0,0.0,0.0,0.0,0.0,0.0
4755,chr1,6614237,6614289,0.0133929,0.0,0.0,0.0233333,0.0238095,0.0238095
4756,chr1,6614290,6614335,0.0,0.0,0.0,0.0276243,0.0520833,0.0241935
4757,chr1,6614336,6614387,0.0,0.0,0.0,0.003125,0.0364583,0.0416667
4758,chr1,6614388,6614455,0.0,0.0,0.0,0.0181269,0.0220588,0.030303
4759,chr1,6614468,6614491,0.0,0.0,0.0,0.00847458,0.0,0.0
4760,chr1,6614684,6614770,0.0,0.0,0.0,0.0,0.1,0.05
4761,chr1,6614775,6614822,0.0,0.0,0.0,0.0391459,0.0273973,0.025
4762,chr1,6616926,6616993,1.0,0.973684,1.0,0.946809,0.956522,0.9
4763,chr1,6618939,6619074,1.0,1.0,1.0,0.969697,0.71875,0.714286
4764,chr1,6629708,6629808,0.933333,0.96875,0.916667,0.703704,0.69697,0.333333
4765,chr1,6635021,6635130,0.948718,0.944444,0.888889,0.478261,0.607143,0.145833
4766,chr1,6635131,6635218,0.944444,0.981481,0.944444,0.793478,0.827586,0.75
4767,chr1,6635219,6635362,1.0,1.0,1.0,1.0,0.954545,0.733333
4768,chr1,6639718,6639787,0.218391,0.0744681,0.159091,0.0177866,0.0159574,0.025
4769,chr1,6639920,6640008,0.04,0.0,0.0,0.0,0.0137931,0.05
4770,chr1,6640009,6640071,0.0,0.0,0.0416667,0.0,0.0289855,0.00666667
4771,chr1,6640072,6640120,0.0,0.0,0.0,0.027027,0.0157895,0.0
4772,chr1,6640121,6640305,0.0,0.0217391,0.0,0.0192308,0.0491803,0.0
4773,chr1,6646064,6646155,1.0,1.0,0.977778,0.992481,0.96,0.931034
4774,chr1,6646685,6646726,0.918367,0.955556,1.0,0.862745,0.935484,1.0
4775,chr1,6647655,6647749,0.862745,0.906977,0.933333,0.860215,0.962963,0.980769
4776,chr1,6648369,6648462,1.0,0.78125,0.967742,1.0,1.0,1.0
4777,chr1,6649009,6649172,1.0,0.887097,0.955556,0.96,0.955882,1.0
4778,chr1,6653410,6653455,0.973958,0.947761,0.985,0.962162,0.966667,1.0
4779,chr1,6657059,6657175,1.0,1.0,1.0,1.0,1.0,1.0
4780,chr1,6659205,6659265,0.971429,0.964286,0.952381,1.0,0.9375,1.0
4781,chr1,6661485,6661624,0.0,0.0,0.0,0.0,0.0394737,0.0681818
4782,chr1,6661625,6661666,0.0,0.0,0.0,0.0231481,0.0384615,0.0483871
4783,chr1,6661667,6661808,0.0,0.0,0.0,0.0,0.05,0.0
4784,chr1,6662734,6662865,0.0,0.0,0.0,0.0030303,0.0273973,0.0
4785,chr1,6663035,6663093,0.0,0.0,0.0,0.0202381,0.00490196,0.025
4786,chr1,6663094,6663127,0.0220588,0.00657895,0.0,0.0238095,0.0212766,0.0434783
4787,chr1,6663128,6663169,0.0,0.0,0.0,0.0192308,0.0192308,0.0263158
4788,chr1,6663175,6663225,0.0,0.0,0.0,0.0,0.0,0.0
4789,chr1,6663287,6663354,0.0,0.0,0.0,0.00943396,0.179487,0.0416667
4790,chr1,6669251,6669318,0.96875,1.0,1.0,0.994048,0.958333,1.0
4791,chr1,6672835,6672973,0.0,0.010101,0.0,0.0232558,0.012987,0.030303
4792,chr1,6673005,6673082,0.015873,0.0,0.0,0.0,0.0,0.0
4793,chr1,6673105,6673146,0.0,0.0,0.0,0.0114504,0.0428571,0.05
4794,chr1,6673172,6673224,0.0,0.0,0.0,0.0144033,0.0106383,0.0362319
4795,chr1,6673292,6673338,0.0,0.0,0.0,0.0144695,0.021148,0.0246305
4796,chr1,6673950,6674002,0.0,0.0,0.0,0.0133333,0.0138889,0.0416667
4797,chr1,6674017,6674059,0.00970874,0.0173913,0.0,0.0210117,0.00819672,0.0
4798,chr1,6674060,6674120,0.0,0.0,0.0,0.0116392,0.00460829,0.0384615
4799,chr1,6674121,6674160,0.0272109,0.0,0.025641,0.0173913,0.031746,0.0434783
4800,chr1,6674161,6674241,0.0,0.0,0.0,0.0124611,0.0408163,0.0571429
4801,chr1,6674250,6674296,0.0,0.0,0.0,0.0234043,0.0142857,0.0677966
4802,chr1,6674297,6674347,0.0,0.0,0.0238095,0.021692,0.0128205,0.030303
4803,chr1,6674348,6674433,0.0,0.0,0.0191388,0.0121704,0.00568182,0.0382775
4804,chr1,6674449,6674497,0.0,0.00724638,0.0,0.00993377,0.0446429,0.0235294
4805,chr1,6674498,6674523,0.0,0.0,0.0,0.0,0.142857,0.0
4806,chr1,6674524,6674560,0.0,0.0,0.0,0.0192539,0.00806452,0.0287356
4807,chr1,6674561,6674596,0.0,0.0,0.0,0.0,0.0,0.0
4808,chr1,6674727,6674779,0.0,0.0,0.0,0.0165975,0.0289855,0.0
4809,chr1,6674780,6674842,0.03125,0.0,0.0,0.0163043,0.0,0.0
4810,chr1,6674950,6674986,0.0,0.0212766,0.0,0.00911854,0.0224719,0.0
4811,chr1,6675015,6675049,0.0192308,0.0,0.0,0.0,0.0185185,0.0
4812,chr1,6675190,6675247,0.0,0.0,0.0,0.0111732,0.0138889,0.0234375
4813,chr1,6675268,6675368,0.0,0.0,0.0,0.0134228,0.00843882,0.0148148
4814,chr1,6675649,6675719,0.0131579,0.0128205,0.047619,0.0508475,0.0659341,0.047619
4815,chr1,6676181,6676248,0.9375,0.954545,0.9,0.911197,0.823529,0.0
4816,chr1,6681520,6681583,1.0,0.925926,0.777778,0.846154,1.0,1.0
4817,chr1,6681626,6681676,0.947368,0.989091,1.0,0.97029,0.9801,0.994624
4818,chr1,6681677,6681864,1.0,0.857143,1.0,0.947368,1.0,0.965517
4819,chr1,6682905,6682985,1.0,1.0,1.0,0.833333,0.923077,0.8125
4820,chr1,6685072,6685096,0.0,0.0,0.0,0.0138889,0.0121951,0.0
4821,chr1,6685392,6685427,0.0037037,0.0,0.00813008,0.0172117,0.0233333,0.0196078
4822,chr1,6685428,6685463,0.0,0.0,0.0,0.00717703,0.0172414,0.0333333
4823,chr1,6685464,6685574,0.0,0.0,0.0,0.00309598,0.040404,0.0330579
4824,chr1,6685575,6685629,0.0,0.0,0.0,0.0157303,0.0342857,0.0571429
4825,chr1,6685690,6685808,0.0,0.0,0.0,0.0,0.0,0.0
4826,chr1,6688576,6688610,0.947368,0.84,1.0,0.934783,0.96,1.0
4827,chr1,6688611,6688661,1.0,0.973214,1.0,0.916667,0.923077,1.0
4828,chr1,6690495,6690540,0.947368,1.0,0.977273,0.987342,0.949367,1.0
4829,chr1,6693024,6693150,1.0,0.859649,1.0,0.945498,0.978261,1.0
4830,chr1,6693151,6693180,0.95,1.0,0.904762,0.923077,0.95,0.916667
4831,chr1,6693262,6693289,0.963504,0.954545,0.9375,0.953488,0.89899,1.0
4832,chr1,6693580,6693689,0.976744,0.921053,1.0,1.0,1.0,1.0
4833,chr1,6694778,6694862,0.481481,0.3125,0.571429,0.493827,0.641509,1.0
4834,chr1,6695033,6695111,1.0,0.955556,0.974359,0.966387,0.951807,1.0
4835,chr1,6696191,6696235,1.0,0.972222,0.976744,0.924171,0.888889,0.909091
4836,chr1,6696236,6696375,0.8,0.6,1.0,0.375,0.772727,0.555556
4837,chr1,6703428,6703495,0.974359,0.977778,1.0,0.921212,0.933333,1.0
4838,chr1,6703630,6703771,1.0,1.0,1.0,0.875,1.0,1.0
4839,chr1,6711984,6712024,0.984848,0.989583,0.931818,0.970536,0.976667,0.886364
4840,chr1,6724146,6724247,1.0,1.0,1.0,0.974359,1.0,1.0
4841,chr1,6728457,6728492,1.0,1.0,1.0,0.923077,1.0,1.0
4842,chr1,6731395,6731462,0.958333,0.964286,1.0,0.942857,0.947368,1.0
4843,chr1,6747509,6747576,0.826087,1.0,0.866667,0.935484,0.92,1.0
4844,chr1,6747577,6747711,1.0,1.0,0.777778,1.0,0.95,1.0
4845,chr1,6754959,6755089,0.892857,1.0,0.8,0.98913,0.985294,0.966102
4846,chr1,6761198,6761319,0.0,0.0,0.0,0.0,0.0625,0.0833333
4847,chr1,6761538,6761592,0.0,0.00512821,0.0,0.00835073,0.0457516,0.0288462
4848,chr1,6761602,6761659,0.0,0.005,0.0,0.00990099,0.0178571,0.0
4849,chr1,6761660,6761727,0.0,0.0,0.0,0.0135135,0.0114943,0.00793651
4850,chr1,6761887,6761945,0.0,0.0444444,0.0,0.0,0.0363636,0.025
4851,chr1,6761946,6761974,0.0,0.0162602,0.0119048,0.0141844,0.00793651,0.0724638
4852,chr1,6767641,6767774,0.925926,1.0,1.0,1.0,0.888889,0.833333
4853,chr1,6773052,6773186,1.0,0.846154,1.0,1.0,1.0,0.809524
4854,chr1,6773255,6773360,1.0,0.785714,1.0,0.928571,1.0,0.809524
4855,chr1,6775108,6775143,0.930556,0.96,1.0,1.0,0.903226,1.0
4856,chr1,6775144,6775183,0.736111,0.75,0.75,0.909091,0.929825,0.882353
4857,chr1,6775184,6775232,0.816901,0.797468,0.714286,0.740741,0.794118,0.923077
4858,chr1,6775233,6775269,0.0,0.0,0.0,0.6,0.833333,1.0
4859,chr1,6775311,6775363,0.964286,0.9375,0.888889,0.876543,0.92,0.769231
4860,chr1,6775629,6775665,1.0,0.958333,0.846154,0.75,0.966667,0.95
4861,chr1,6780508,6780615,0.846154,0.909091,0.898551,0.90678,0.975309,0.980392
4862,chr1,6788229,6788412,0.4,1.0,0.666667,0.122449,1.0,0.8
4863,chr1,6792584,6792651,1.0,1.0,1.0,1.0,1.0,1.0
4864,chr1,6795557,6795625,0.9,0.75,0.871429,0.831683,0.961039,1.0
4865,chr1,6801878,6802012,1.0,1.0,0.5,0.931818,1.0,0.944444
4866,chr1,6805589,6805721,1.0,0.931034,0.962963,0.981818,1.0,0.882353
4867,chr1,6805722,6805789,0.916667,1.0,0.75,0.875,1.0,1.0
4868,chr1,6807362,6807475,0.928571,0.416667,0.8,0.458333,0.8,0.857143
4869,chr1,6817716,6817824,0.833333,0.912281,1.0,0.909091,0.931818,0.961538
4870,chr1,6820992,6821125,0.978723,1.0,0.833333,1.0,1.0,0.666667
4871,chr1,6844325,6844391,0.0,0.0119048,0.0,0.0169972,0.046875,0.0138889
4872,chr1,6844411,6844437,0.016129,0.0,0.0,0.0126582,0.0153846,0.0
4873,chr1,6844438,6844518,0.0,0.004329,0.00555556,0.0116959,0.0193237,0.0185185
4874,chr1,6844519,6844561,0.0,0.0227273,0.0,0.0196078,0.0131579,0.0652174
4875,chr1,6844597,6844717,0.0,0.0,0.0,0.0,0.0175439,0.047619
4876,chr1,6844718,6844756,0.0,0.0,0.0,0.0217391,0.0212766,0.0
4877,chr1,6844757,6844822,0.0,0.0,0.0138889,0.0101351,0.0609319,0.0
4878,chr1,6844836,6844905,0.0,0.0,0.047619,0.00857143,0.0410256,0.0190476
4879,chr1,6844917,6844943,0.0,0.0,0.0,0.0152439,0.00480769,0.0277778
4880,chr1,6844974,6845003,0.025641,0.0,0.0,0.00612745,0.0246914,0.037037
4881,chr1,6845023,6845122,0.0,0.0,0.0,0.00757576,0.00396825,0.0353535
4882,chr1,6845123,6845280,0.0,0.0,0.0,0.0,0.0,0.0333333
4883,chr1,6845281,6845372,0.0,0.0,0.0,0.0,0.030303,0.0
4884,chr1,6845533,6845570,0.0,0.00444444,0.0,0.0179487,0.0282609,0.0555556
4885,chr1,6845571,6845629,0.0,0.0,0.0,0.0491803,0.0,0.0
4886,chr1,6845644,6845687,0.015625,0.0,0.0125,0.0171371,0.0208333,0.0294118
4887,chr1,6845722,6845765,0.0,0.0,0.0,0.0283333,0.0117647,0.0333333
4888,chr1,6845782,6845833,0.0,0.0,0.0,0.0164384,0.04329,0.0612245
4889,chr1,6845834,6845864,0.0,0.0,0.00694444,0.0127551,0.00961538,0.0416667
4890,chr1,6845882,6845913,0.0,0.0,0.0,0.0106383,0.0166667,0.0357143
4891,chr1,6845969,6846015,0.0,0.0,0.0,0.0178817,0.0336134,0.0178571
4892,chr1,6846016,6846095,0.0,0.0,0.0,0.0208817,0.0246914,0.0
4893,chr1,6846101,6846124,0.0,0.0,0.0,0.0581395,0.0,0.0
4894,chr1,6846185,6846320,0.0,0.0,0.0,0.0119048,0.0104167,0.0
4895,chr1,6856784,6856896,0.823529,1.0,0.875,1.0,0.888889,1.0
4896,chr1,6862965,6863103,1.0,1.0,1.0,0.8125,1.0,1.0
