,chr,start,end,healthy_depth,healthy_meth,nbl_depth,nbl_meth
9695,3,196695734,196695790,661.0,2.0,2359.0,39.0
9696,3,196695810,196695866,742.0,1.0,2721.0,40.0
9698,3,196696325,196696389,528.0,0.0,1330.0,27.0
9700,3,196696538,196696587,951.0,9.0,2587.0,60.0
9701,3,196696609,196696702,240.0,0.0,614.0,13.0
9702,3,196696729,196696789,990.0,6.0,2607.0,50.0
9703,3,196696878,196696906,345.0,0.0,1914.0,33.0
9706,3,196696980,196697018,483.0,1.0,1566.0,58.0
9717,3,196729588,196729643,546.0,6.0,1982.0,1286.0
9718,3,196729644,196729699,345.0,1.0,1370.0,326.0
9719,3,196729700,196729739,216.0,0.0,1835.0,102.0
9720,3,196729997,196730060,539.0,0.0,1858.0,30.0
9721,3,196730061,196730116,504.0,0.0,2599.0,56.0
9723,3,196730150,196730204,259.0,0.0,870.0,19.0
9725,3,196730315,196730357,708.0,2.0,2427.0,47.0
9730,3,196737584,196737693,486.0,455.0,523.0,477.0
9732,3,196738919,196739003,294.0,259.0,566.0,505.0
9738,3,196751002,196751082,286.0,127.0,336.0,289.0
9744,3,196756525,196756597,371.0,4.0,507.0,14.0
9745,3,196756640,196756701,378.0,0.0,1397.0,27.0
9746,3,196756702,196756748,410.0,2.0,1654.0,31.0
9752,3,197024586,197024677,364.0,2.0,832.0,21.0
9753,3,197024678,197024713,365.0,0.0,1415.0,25.0
9757,3,197025038,197025085,165.0,2.0,605.0,14.0
9759,3,197025304,197025340,780.0,2.0,876.0,26.0
9761,3,197025917,197025983,472.0,2.0,1086.0,43.0
9764,3,197121391,197121483,240.0,229.0,543.0,519.0
9766,3,197183430,197183493,448.0,0.0,681.0,223.0
9767,3,197183494,197183548,582.0,0.0,1176.0,379.0
9772,3,197225707,197225804,360.0,281.0,1012.0,977.0
9773,3,197225837,197225901,463.0,377.0,726.0,669.0
9790,3,197282827,197282931,225.0,0.0,840.0,27.0
9801,3,197354555,197354629,648.0,0.0,1529.0,17.0
9802,3,197354630,197354705,603.0,5.0,747.0,21.0
9803,3,197354783,197354837,336.0,0.0,696.0,24.0
9820,3,197391952,197392043,786.0,5.0,2125.0,37.0
9826,3,197409377,197409450,353.0,311.0,1032.0,1006.0
9831,3,197455856,197455940,543.0,499.0,549.0,543.0
9833,3,197463482,197463581,312.0,0.0,400.0,10.0
9834,3,197463592,197463656,438.0,0.0,1902.0,43.0
9835,3,197463720,197463768,471.0,1.0,938.0,25.0
9840,3,197477000,197477043,345.0,0.0,700.0,16.0
9841,3,197477044,197477085,545.0,1.0,790.0,18.0
9843,3,197477145,197477250,1142.0,2.0,4461.0,81.0
9845,3,197477311,197477397,150.0,0.0,240.0,3.0
9851,3,197518405,197518449,372.0,0.0,1390.0,18.0
9873,3,197687174,197687233,410.0,0.0,383.0,3.0
9880,3,197807692,197807726,339.0,0.0,2316.0,344.0
9884,3,197808129,197808220,204.0,7.0,864.0,278.0
9887,3,197824981,197825066,218.0,212.0,696.0,433.0
0,4,11083,11126,680.0,552.0,1638.0,1603.0
1,4,11225,11261,707.0,531.0,2630.0,2506.0
3,4,53199,53275,1276.0,986.0,4084.0,1808.0
6,4,53436,53511,2509.0,1721.0,5780.0,3694.0
7,4,53523,53648,728.0,518.0,1718.0,622.0
8,4,53649,53691,2913.0,1717.0,4379.0,2189.0
13,4,107279,107319,726.0,30.0,1583.0,923.0
15,4,107364,107415,872.0,37.0,2032.0,942.0
16,4,107627,107685,672.0,3.0,1907.0,1195.0
18,4,107771,107822,850.0,17.0,1865.0,962.0
19,4,107823,107896,384.0,20.0,830.0,289.0
25,4,124807,124836,500.0,21.0,995.0,79.0
27,4,206833,206890,449.0,35.0,960.0,629.0
35,4,298963,299045,420.0,37.0,865.0,134.0
38,4,330332,330385,696.0,8.0,2263.0,1034.0
39,4,330444,330527,200.0,2.0,350.0,24.0
41,4,330578,330609,590.0,1.0,869.0,57.0
42,4,330610,330714,200.0,10.0,174.0,12.0
48,4,493139,493209,560.0,1.0,1308.0,23.0
49,4,493210,493293,387.0,0.0,859.0,15.0
67,4,568796,568917,375.0,27.0,503.0,349.0
68,4,568943,568994,456.0,13.0,1071.0,492.0
70,4,569047,569075,910.0,21.0,2395.0,1509.0
71,4,569076,569108,672.0,4.0,1517.0,1212.0
75,4,569867,569927,285.0,2.0,1181.0,175.0
76,4,570000,570062,285.0,2.0,1004.0,156.0
78,4,570253,570310,501.0,1.0,1028.0,188.0
79,4,570311,570360,500.0,1.0,780.0,62.0
93,4,640366,640458,320.0,254.0,472.0,233.0
105,4,657586,657671,452.0,0.0,528.0,15.0
109,4,658936,658986,624.0,602.0,1729.0,1666.0
118,4,674980,675056,258.0,1.0,426.0,5.0
132,4,680114,680201,317.0,300.0,921.0,821.0
138,4,682873,682942,626.0,4.0,2272.0,2036.0
149,4,699853,699887,828.0,0.0,2819.0,49.0
154,4,716366,716398,1266.0,1245.0,2676.0,2642.0
155,4,716721,716753,1254.0,1220.0,2472.0,2426.0
160,4,716883,716914,915.0,894.0,2200.0,2164.0
165,4,724865,724922,755.0,709.0,1770.0,1707.0
174,4,738439,738488,510.0,474.0,1768.0,1682.0
180,4,752349,752445,452.0,445.0,608.0,589.0
199,4,778877,778987,280.0,123.0,601.0,572.0
204,4,785691,785759,488.0,312.0,1330.0,1276.0
206,4,789086,789126,497.0,6.0,408.0,391.0
207,4,789127,789157,600.0,6.0,340.0,327.0
208,4,789449,789559,203.0,0.0,938.0,851.0
223,4,819464,819513,305.0,1.0,2007.0,38.0
224,4,819803,819838,963.0,24.0,1974.0,35.0
225,4,819839,819875,1256.0,13.0,1975.0,44.0
226,4,820353,820397,342.0,4.0,629.0,7.0
236,4,828218,828300,210.0,190.0,349.0,301.0
253,4,847316,847349,625.0,611.0,1145.0,1111.0
256,4,847425,847483,552.0,520.0,882.0,869.0
266,4,864906,864994,327.0,320.0,717.0,699.0
289,4,905258,905365,160.0,158.0,392.0,384.0
292,4,925781,925819,900.0,5.0,1680.0,48.0
293,4,925912,926005,539.0,0.0,1012.0,18.0
295,4,926069,926142,208.0,2.0,403.0,10.0
327,4,961354,961443,495.0,351.0,758.0,463.0
329,4,961669,961718,492.0,120.0,1092.0,396.0
337,4,966851,966918,536.0,6.0,784.0,16.0
340,4,967160,967201,415.0,2.0,775.0,17.0
341,4,967210,967248,1007.0,2.0,2472.0,46.0
343,4,967274,967308,356.0,0.0,506.0,16.0
344,4,967618,967654,970.0,4.0,2576.0,111.0
348,4,967862,967909,847.0,510.0,1504.0,1123.0
356,4,980828,980936,279.0,0.0,626.0,65.0
363,4,984690,984763,409.0,395.0,859.0,598.0
377,4,990927,990997,482.0,23.0,859.0,16.0
379,4,991035,991102,260.0,7.0,465.0,15.0
380,4,991239,991299,414.0,4.0,1242.0,72.0
381,4,991300,991417,272.0,1.0,953.0,33.0
386,4,995459,995539,302.0,138.0,434.0,317.0
393,4,996554,996618,290.0,3.0,531.0,113.0
395,4,996790,996894,210.0,11.0,335.0,33.0
398,4,997055,997116,205.0,6.0,390.0,50.0
399,4,997137,997167,405.0,20.0,425.0,36.0
400,4,997168,997251,692.0,38.0,1230.0,228.0
408,4,1003966,1004024,559.0,1.0,520.0,23.0
411,4,1004783,1004843,370.0,0.0,708.0,28.0
415,4,1005066,1005112,648.0,0.0,823.0,73.0
416,4,1005113,1005155,365.0,1.0,520.0,29.0
417,4,1005213,1005261,369.0,0.0,969.0,30.0
419,4,1005505,1005535,245.0,0.0,735.0,17.0
420,4,1005541,1005569,555.0,0.0,1975.0,87.0
422,4,1005634,1005663,886.0,0.0,2106.0,128.0
423,4,1005664,1005700,952.0,1.0,3862.0,259.0
424,4,1005803,1005883,448.0,1.0,1188.0,225.0
426,4,1006261,1006334,353.0,2.0,259.0,9.0
427,4,1006335,1006372,534.0,2.0,1054.0,41.0
437,4,1016576,1016627,499.0,456.0,508.0,99.0
441,4,1017551,1017642,286.0,282.0,903.0,551.0
444,4,1018879,1018977,316.0,302.0,645.0,374.0
468,4,1029484,1029537,468.0,427.0,434.0,228.0
494,4,1161228,1161338,256.0,6.0,282.0,42.0
496,4,1165036,1165094,252.0,8.0,434.0,62.0
498,4,1165784,1165841,672.0,62.0,583.0,81.0
506,4,1188272,1188347,425.0,391.0,760.0,276.0
514,4,1193879,1193965,453.0,392.0,629.0,545.0
525,4,1202989,1203048,344.0,316.0,1001.0,961.0
535,4,1214525,1214571,630.0,603.0,1868.0,1845.0
540,4,1219193,1219272,570.0,551.0,1431.0,1401.0
568,4,1241851,1241890,450.0,2.0,720.0,16.0
570,4,1241935,1241989,509.0,2.0,1312.0,27.0
572,4,1242040,1242073,537.0,0.0,1750.0,40.0
575,4,1242200,1242239,404.0,0.0,874.0,27.0
576,4,1242240,1242292,238.0,1.0,971.0,15.0
581,4,1243158,1243210,504.0,2.0,1645.0,37.0
583,4,1255774,1255852,229.0,217.0,524.0,376.0
587,4,1283848,1283921,339.0,2.0,814.0,20.0
588,4,1284072,1284140,448.0,1.0,721.0,14.0
593,4,1303620,1303673,575.0,130.0,970.0,145.0
611,4,1334076,1334138,435.0,424.0,1135.0,1102.0
622,4,1341088,1341134,385.0,0.0,850.0,16.0
623,4,1341147,1341203,401.0,0.0,1020.0,17.0
671,4,1396792,1396835,610.0,16.0,1098.0,255.0
674,4,1397187,1397268,638.0,22.0,1704.0,463.0
678,4,1398235,1398355,220.0,15.0,341.0,134.0
681,4,1398912,1398959,480.0,15.0,1165.0,591.0
689,4,1400249,1400368,218.0,11.0,442.0,154.0
690,4,1400369,1400408,588.0,29.0,993.0,547.0
691,4,1400436,1400541,366.0,18.0,685.0,308.0
692,4,1400542,1400587,648.0,18.0,1684.0,532.0
694,4,1400614,1400679,620.0,26.0,1727.0,914.0
696,4,1400727,1400821,390.0,24.0,679.0,131.0
698,4,1401598,1401651,320.0,33.0,540.0,436.0
699,4,1401652,1401686,590.0,46.0,1484.0,997.0
703,4,1409058,1409118,654.0,456.0,1233.0,953.0
714,4,1490955,1491028,389.0,293.0,504.0,14.0
716,4,1492002,1492057,564.0,553.0,1098.0,149.0
730,4,1515028,1515110,166.0,0.0,747.0,167.0
735,4,1522313,1522358,864.0,619.0,1411.0,898.0
741,4,1523189,1523225,717.0,143.0,713.0,11.0
782,4,1561941,1562008,432.0,400.0,708.0,438.0
808,4,1582208,1582251,250.0,1.0,610.0,16.0
811,4,1593997,1594068,427.0,366.0,1178.0,293.0
812,4,1594069,1594140,252.0,176.0,970.0,631.0
815,4,1594553,1594654,240.0,229.0,850.0,368.0
818,4,1595023,1595072,649.0,611.0,915.0,90.0
819,4,1595073,1595158,321.0,303.0,672.0,32.0
844,4,1625284,1625366,288.0,278.0,1116.0,813.0
845,4,1625405,1625483,620.0,592.0,1110.0,979.0
865,4,1657091,1657168,336.0,323.0,1228.0,1110.0
882,4,1685525,1685624,261.0,0.0,409.0,4.0
884,4,1686079,1686147,260.0,0.0,181.0,2.0
890,4,1713791,1713847,387.0,0.0,1710.0,33.0
891,4,1713848,1713927,470.0,0.0,1246.0,22.0
893,4,1714082,1714112,432.0,0.0,1086.0,32.0
900,4,1722605,1722636,621.0,4.0,1716.0,48.0
901,4,1722637,1722665,640.0,0.0,1710.0,47.0
907,4,1723481,1723549,438.0,2.0,1187.0,24.0
931,4,1755401,1755467,388.0,344.0,1473.0,1404.0
949,4,1768664,1768724,445.0,238.0,1233.0,745.0
960,4,1772151,1772200,550.0,358.0,1560.0,1010.0
984,4,1795208,1795294,151.0,0.0,330.0,9.0
985,4,1795431,1795498,229.0,0.0,879.0,13.0
986,4,1795499,1795585,350.0,1.0,444.0,3.0
987,4,1795598,1795714,439.0,0.0,569.0,8.0
988,4,1795715,1795802,360.0,5.0,831.0,35.0
989,4,1795913,1795955,600.0,1.0,1320.0,58.0
995,4,1796630,1796742,470.0,0.0,1200.0,93.0
996,4,1796743,1796830,744.0,2.0,1357.0,87.0
997,4,1796970,1797040,674.0,1.0,804.0,27.0
998,4,1797162,1797232,555.0,15.0,730.0,134.0
1004,4,1801199,1801293,330.0,316.0,521.0,439.0
1011,4,1804895,1805023,120.0,118.0,785.0,657.0
1012,4,1805151,1805213,562.0,536.0,1141.0,992.0
1038,4,1857417,1857447,737.0,2.0,987.0,18.0
1040,4,1857491,1857558,640.0,4.0,1790.0,21.0
1041,4,1857643,1857700,470.0,0.0,776.0,18.0
1042,4,1857701,1857752,968.0,1.0,1647.0,32.0
1046,4,1858082,1858138,390.0,2.0,690.0,23.0
1047,4,1858139,1858212,490.0,1.0,1150.0,30.0
1052,4,1864338,1864370,315.0,0.0,1610.0,1546.0
1055,4,1872230,1872331,204.0,0.0,372.0,15.0
1056,4,1872332,1872418,351.0,0.0,627.0,7.0
1057,4,1872436,1872541,151.0,0.0,563.0,4.0
1058,4,1872816,1872855,664.0,0.0,1384.0,35.0
1059,4,1872856,1872892,240.0,1.0,527.0,16.0
1060,4,1872902,1872975,231.0,1.0,738.0,15.0
1061,4,1872996,1873075,270.0,0.0,255.0,15.0
1062,4,1873234,1873311,576.0,2.0,1091.0,11.0
1064,4,1873459,1873511,426.0,2.0,906.0,22.0
1065,4,1873553,1873600,460.0,1.0,1224.0,39.0
1068,4,1873664,1873710,369.0,0.0,801.0,22.0
1070,4,1873784,1873854,734.0,2.0,1377.0,28.0
1093,4,1987966,1988050,378.0,361.0,950.0,925.0
1104,4,2010863,2010909,415.0,1.0,1390.0,32.0
1112,4,2042260,2042325,534.0,10.0,1207.0,314.0
1113,4,2042435,2042498,552.0,9.0,791.0,101.0
1114,4,2042613,2042672,400.0,12.0,610.0,130.0
1117,4,2043035,2043149,269.0,4.0,488.0,121.0
1123,4,2043699,2043736,680.0,1.0,792.0,23.0
1124,4,2043778,2043868,330.0,2.0,409.0,5.0
1125,4,2044010,2044099,209.0,0.0,383.0,9.0
1128,4,2044234,2044273,650.0,3.0,1140.0,22.0
1138,4,2060647,2060705,379.0,1.0,1990.0,36.0
1140,4,2060870,2060899,545.0,1.0,990.0,22.0
1143,4,2061009,2061067,560.0,1.0,693.0,12.0
1144,4,2061201,2061227,354.0,0.0,930.0,12.0
1146,4,2061309,2061342,735.0,2.0,1418.0,29.0
1147,4,2061343,2061375,515.0,2.0,981.0,40.0
1150,4,2061746,2061803,434.0,2.0,996.0,25.0
1152,4,2061885,2061942,342.0,12.0,789.0,32.0
1153,4,2062020,2062053,642.0,5.0,730.0,108.0
1155,4,2062632,2062659,665.0,445.0,915.0,898.0
1156,4,2062888,2062982,271.0,240.0,547.0,509.0
1162,4,2065920,2066002,155.0,135.0,545.0,525.0
1163,4,2066230,2066319,352.0,331.0,926.0,894.0
1176,4,2163017,2163099,410.0,386.0,614.0,537.0
1182,4,2243997,2244059,235.0,1.0,320.0,8.0
1183,4,2244322,2244360,685.0,3.0,764.0,26.0
1190,4,2263104,2263188,468.0,3.0,802.0,11.0
1191,4,2263189,2263232,416.0,1.0,784.0,29.0
1193,4,2263332,2263366,687.0,1.0,2895.0,71.0
1197,4,2264359,2264417,721.0,0.0,1354.0,21.0
1208,4,2273066,2273133,315.0,295.0,544.0,515.0
1228,4,2305630,2305697,474.0,409.0,869.0,751.0
1249,4,2366937,2366991,528.0,215.0,1589.0,1548.0
1257,4,2395433,2395515,262.0,2.0,143.0,99.0
1258,4,2401716,2401796,290.0,261.0,921.0,880.0
1260,4,2418882,2418965,456.0,0.0,1279.0,197.0
1262,4,2419035,2419080,576.0,3.0,1967.0,81.0
1263,4,2419092,2419183,840.0,2.0,1568.0,81.0
1264,4,2419184,2419222,784.0,0.0,1999.0,97.0
1271,4,2419905,2419989,265.0,0.0,378.0,6.0
1272,4,2419990,2420058,476.0,2.0,637.0,13.0
1273,4,2420076,2420107,400.0,0.0,1460.0,37.0
1274,4,2420114,2420147,312.0,0.0,636.0,10.0
1276,4,2420190,2420264,719.0,1.0,960.0,35.0
1277,4,2420415,2420507,256.0,1.0,272.0,2.0
1279,4,2420597,2420663,190.0,0.0,330.0,12.0
1287,4,2459812,2459875,289.0,283.0,513.0,449.0
1289,4,2464063,2464134,384.0,2.0,743.0,70.0
1290,4,2464135,2464201,259.0,5.0,694.0,29.0
1292,4,2464461,2464526,816.0,0.0,1942.0,44.0
1294,4,2464623,2464655,530.0,0.0,1025.0,23.0
1297,4,2470370,2470421,459.0,2.0,1454.0,36.0
1298,4,2470422,2470506,308.0,0.0,611.0,14.0
1299,4,2470507,2470558,584.0,1.0,989.0,16.0
1300,4,2471104,2471161,837.0,4.0,2399.0,49.0
1310,4,2537638,2537686,797.0,5.0,1358.0,33.0
1312,4,2537789,2537839,496.0,2.0,1131.0,19.0
1316,4,2538506,2538531,575.0,0.0,1450.0,27.0
1317,4,2538752,2538796,471.0,1.0,1584.0,45.0
1319,4,2538882,2538987,260.0,1.0,756.0,10.0
1320,4,2538988,2539056,592.0,1.0,2087.0,43.0
1322,4,2539223,2539265,618.0,0.0,1254.0,36.0
1323,4,2539289,2539344,408.0,1.0,1152.0,24.0
1324,4,2539345,2539442,282.0,0.0,354.0,7.0
1345,4,2757684,2757792,252.0,0.0,352.0,2.0
1352,4,2765794,2765877,563.0,4.0,2136.0,2087.0
1356,4,2794556,2794607,456.0,165.0,1348.0,853.0
1361,4,2795162,2795247,726.0,0.0,989.0,161.0
1367,4,2805919,2806015,349.0,323.0,760.0,725.0
1373,4,2819595,2819641,335.0,63.0,515.0,100.0
1376,4,2820093,2820132,594.0,39.0,756.0,19.0
1378,4,2820217,2820275,644.0,52.0,1911.0,33.0
1394,4,2845866,2845950,487.0,3.0,1378.0,27.0
1411,4,2936127,2936185,591.0,7.0,1911.0,41.0
1436,4,3076374,3076412,235.0,1.0,180.0,5.0
1437,4,3076485,3076521,474.0,2.0,450.0,16.0
1439,4,3076847,3076898,370.0,0.0,740.0,16.0
1475,4,3276248,3276332,236.0,229.0,534.0,463.0
1479,4,3288819,3288904,474.0,427.0,715.0,668.0
1483,4,3294070,3294125,559.0,1.0,1827.0,60.0
1489,4,3294453,3294517,585.0,0.0,945.0,23.0
1491,4,3294737,3294799,390.0,0.0,971.0,10.0
1493,4,3294848,3294892,336.0,0.0,841.0,19.0
1494,4,3294893,3294921,750.0,2.0,2298.0,47.0
1495,4,3294932,3294996,370.0,1.0,610.0,14.0
1497,4,3295142,3295173,705.0,1.0,1165.0,33.0
1537,4,3434914,3434990,335.0,295.0,854.0,806.0
1549,4,3446719,3446788,345.0,331.0,604.0,546.0
1553,4,3447832,3447913,527.0,500.0,1210.0,1134.0
1557,4,3449630,3449700,358.0,339.0,764.0,655.0
1577,4,3475339,3475378,830.0,801.0,1385.0,1330.0
1582,4,3485298,3485356,420.0,203.0,412.0,103.0
1624,4,3533700,3533731,560.0,3.0,735.0,12.0
1627,4,3534596,3534681,487.0,21.0,1381.0,391.0
1628,4,3534682,3534718,730.0,42.0,1799.0,1601.0
1638,4,3591918,3592017,456.0,318.0,551.0,184.0
1648,4,3617225,3617278,615.0,601.0,1394.0,1380.0
1652,4,3643817,3643850,930.0,898.0,2250.0,2181.0
1674,4,3678780,3678855,339.0,287.0,332.0,303.0
1693,4,3729307,3729376,353.0,321.0,1084.0,1057.0
1716,4,3767402,3767486,816.0,13.0,1500.0,40.0
1717,4,3767499,3767539,896.0,0.0,2135.0,37.0
1718,4,3767687,3767743,876.0,1.0,1677.0,44.0
1719,4,3767786,3767832,468.0,5.0,1281.0,19.0
1720,4,3767899,3767927,810.0,4.0,2350.0,55.0
1721,4,3768019,3768048,750.0,1.0,1876.0,43.0
1722,4,3768049,3768092,594.0,2.0,1806.0,63.0
1724,4,3768157,3768192,833.0,9.0,1560.0,34.0
1725,4,3768216,3768260,945.0,3.0,1456.0,23.0
1726,4,3768261,3768296,680.0,4.0,955.0,17.0
1727,4,3768297,3768343,380.0,2.0,1083.0,23.0
1728,4,3769187,3769224,720.0,72.0,1379.0,624.0
1730,4,3769356,3769410,130.0,0.0,168.0,143.0
1737,4,3776915,3777019,195.0,121.0,184.0,161.0
1767,4,3873947,3873987,710.0,27.0,1625.0,1069.0
1784,4,4109052,4109086,1169.0,1.0,924.0,12.0
1785,4,4109352,4109432,180.0,0.0,288.0,1.0
1801,4,4228475,4228556,578.0,83.0,972.0,142.0
1802,4,4228557,4228620,396.0,82.0,1448.0,551.0
1803,4,4228922,4229019,588.0,82.0,1197.0,447.0
1804,4,4229020,4229083,252.0,69.0,666.0,240.0
1806,4,4229163,4229220,396.0,14.0,1426.0,265.0
1812,4,4249839,4249875,210.0,0.0,580.0,16.0
1814,4,4250219,4250268,340.0,1.0,713.0,12.0
1827,4,4388528,4388594,455.0,2.0,931.0,13.0
1828,4,4388595,4388659,498.0,0.0,473.0,10.0
1829,4,4388660,4388727,847.0,8.0,1265.0,31.0
1831,4,4388804,4388885,329.0,1.0,588.0,6.0
1833,4,4388983,4389020,833.0,5.0,848.0,16.0
1834,4,4389049,4389111,348.0,2.0,632.0,19.0
1835,4,4389112,4389223,240.0,0.0,264.0,2.0
1839,4,4389515,4389607,182.0,2.0,454.0,4.0
1848,4,4543462,4543536,340.0,1.0,737.0,18.0
1849,4,4543588,4543662,585.0,1.0,889.0,17.0
1853,4,4577298,4577381,524.0,21.0,829.0,149.0
1872,4,4858663,4858781,199.0,9.0,190.0,0.0
1878,4,4861312,4861397,390.0,1.0,849.0,18.0
1880,4,4861468,4861518,552.0,1.0,1092.0,31.0
1883,4,4861844,4861924,360.0,1.0,500.0,11.0
1886,4,4862985,4863062,468.0,25.0,738.0,36.0
1890,4,4868766,4868842,350.0,6.0,441.0,36.0
1908,4,5053504,5053543,771.0,0.0,887.0,146.0
1919,4,5709986,5710048,400.0,6.0,1406.0,315.0
1920,4,5710098,5710194,250.0,0.0,434.0,90.0
1922,4,5710221,5710297,649.0,1.0,1396.0,506.0
1924,4,5710403,5710449,491.0,7.0,1115.0,405.0
1926,4,5713022,5713104,536.0,0.0,2086.0,93.0
1927,4,5713105,5713174,803.0,6.0,792.0,35.0
1950,4,5889287,5889353,360.0,2.0,579.0,8.0
1951,4,5889354,5889444,531.0,2.0,576.0,4.0
1953,4,5889817,5889867,481.0,3.0,987.0,24.0
1955,4,5890051,5890094,557.0,16.0,1038.0,30.0
1956,4,5890095,5890155,636.0,2.0,1360.0,23.0
1957,4,5890156,5890183,765.0,5.0,1675.0,24.0
1964,4,5894271,5894328,686.0,14.0,1879.0,31.0
1965,4,5894329,5894398,610.0,58.0,830.0,16.0
1966,4,5894399,5894462,694.0,15.0,1486.0,30.0
1968,4,5894634,5894685,839.0,16.0,1010.0,24.0
1980,4,6010144,6010254,269.0,127.0,585.0,563.0
1984,4,6064040,6064120,424.0,399.0,1121.0,1051.0
1995,4,6201105,6201220,371.0,4.0,881.0,13.0
2001,4,6201876,6201917,518.0,1.0,532.0,13.0
2004,4,6202003,6202050,804.0,5.0,1648.0,27.0
2005,4,6202252,6202300,917.0,0.0,1230.0,29.0
2016,4,6223977,6224010,685.0,65.0,2077.0,74.0
2020,4,6224149,6224204,355.0,162.0,825.0,546.0
2026,4,6271334,6271374,675.0,0.0,700.0,20.0
2032,4,6271688,6271739,728.0,6.0,1288.0,23.0
2033,4,6271904,6271947,790.0,1.0,1250.0,25.0
2034,4,6271981,6272049,363.0,4.0,737.0,12.0
2048,4,6310716,6310792,268.0,44.0,630.0,27.0
2052,4,6311075,6311162,294.0,7.0,399.0,18.0
2068,4,6380234,6380312,448.0,399.0,680.0,605.0
2073,4,6392269,6392325,444.0,126.0,1089.0,1042.0
2081,4,6472414,6472478,437.0,2.0,907.0,25.0
2083,4,6472560,6472596,977.0,12.0,1266.0,41.0
2084,4,6472597,6472659,654.0,1.0,1420.0,17.0
2085,4,6472660,6472710,300.0,2.0,1230.0,27.0
2087,4,6472925,6473009,236.0,1.0,723.0,17.0
2092,4,6473970,6474025,282.0,2.0,302.0,12.0
2093,4,6474026,6474072,581.0,14.0,1148.0,77.0
2094,4,6474122,6474187,840.0,5.0,2715.0,74.0
2095,4,6474336,6474430,317.0,3.0,1332.0,17.0
2101,4,6536871,6536960,284.0,270.0,910.0,844.0
2106,4,6564752,6564803,643.0,10.0,722.0,55.0
2111,4,6565105,6565189,308.0,3.0,649.0,26.0
2113,4,6565463,6565515,611.0,3.0,1413.0,40.0
2114,4,6565534,6565566,405.0,0.0,1289.0,54.0
2119,4,6588758,6588853,240.0,236.0,488.0,446.0
2126,4,6626693,6626761,353.0,333.0,884.0,757.0
2136,4,6660417,6660469,413.0,101.0,1813.0,1711.0
2139,4,6665672,6665716,617.0,197.0,1599.0,1512.0
2142,4,6665770,6665849,450.0,27.0,990.0,899.0
2147,4,6675904,6675985,494.0,1.0,660.0,12.0
2148,4,6675986,6676016,575.0,4.0,1620.0,32.0
2149,4,6676017,6676056,688.0,4.0,1120.0,24.0
2150,4,6676150,6676280,216.0,0.0,417.0,8.0
2154,4,6717835,6717899,285.0,7.0,412.0,1.0
2156,4,6718097,6718157,319.0,2.0,979.0,15.0
2169,4,6783932,6783982,538.0,1.0,2423.0,57.0
2174,4,6784959,6785012,290.0,0.0,662.0,13.0
2187,4,6883826,6883870,499.0,486.0,614.0,597.0
2196,4,6911391,6911445,495.0,0.0,1155.0,33.0
2199,4,6911703,6911759,450.0,4.0,1127.0,21.0
2200,4,6911798,6911874,663.0,0.0,2323.0,43.0
2201,4,6911897,6912005,270.0,0.0,509.0,25.0
2236,4,7044978,7045012,433.0,1.0,1118.0,25.0
2281,4,7194178,7194216,520.0,1.0,984.0,11.0
2284,4,7194313,7194347,920.0,5.0,590.0,23.0
2288,4,7194439,7194537,656.0,3.0,2143.0,46.0
2290,4,7194569,7194606,1092.0,13.0,2387.0,121.0
2291,4,7194623,7194653,840.0,16.0,1455.0,39.0
2292,4,7194685,7194715,552.0,16.0,414.0,9.0
2293,4,7194716,7194744,600.0,13.0,748.0,19.0
2362,4,7512451,7512544,434.0,358.0,946.0,780.0
2375,4,7593370,7593451,280.0,238.0,385.0,330.0
2435,4,7788961,7789017,410.0,406.0,1719.0,1679.0
2450,4,7940546,7940601,704.0,43.0,1304.0,26.0
2451,4,7940612,7940652,365.0,17.0,560.0,13.0
2455,4,7941199,7941247,1261.0,34.0,3135.0,68.0
2458,4,7941488,7941537,879.0,1.0,1255.0,22.0
2460,4,7941579,7941644,290.0,1.0,420.0,10.0
2466,4,7969257,7969345,220.0,182.0,445.0,419.0
2484,4,8026110,8026189,420.0,224.0,518.0,455.0
2500,4,8073757,8073822,410.0,105.0,1204.0,1103.0
2525,4,8159788,8159869,480.0,37.0,929.0,197.0
2529,4,8160446,8160512,253.0,0.0,348.0,16.0
2530,4,8161076,8161130,414.0,2.0,588.0,14.0
2565,4,8221453,8221541,185.0,182.0,554.0,536.0
2589,4,8271564,8271609,665.0,2.0,1769.0,1730.0
2592,4,8271683,8271746,509.0,6.0,2064.0,2014.0
2593,4,8271747,8271814,604.0,0.0,2212.0,2163.0
2632,4,8398797,8398879,325.0,320.0,565.0,525.0
2640,4,8429961,8430045,210.0,0.0,850.0,14.0
2647,4,8468993,8469050,600.0,575.0,1193.0,1144.0
2668,4,8582425,8582488,342.0,11.0,1398.0,557.0
2686,4,8608469,8608533,510.0,476.0,495.0,314.0
2715,4,8711594,8711672,364.0,277.0,567.0,547.0
2743,4,8791990,8792040,739.0,238.0,1228.0,1058.0
2755,4,8859849,8859926,315.0,0.0,394.0,383.0
2756,4,8859927,8860036,168.0,0.0,401.0,395.0
2763,4,8861868,8861960,322.0,10.0,1066.0,1041.0
2772,4,8862779,8862822,618.0,11.0,1267.0,458.0
2773,4,8862823,8862889,378.0,10.0,1686.0,743.0
2777,4,8863073,8863158,540.0,11.0,843.0,210.0
2778,4,8863338,8863387,330.0,11.0,1380.0,720.0
