,chr,start,end,nbl2-V,healthy2-V,nbl1-V,nbl0-V,healthy1-V,healthy0-V
28245,3,154607311,154607351,0.3039,0.9306,0.7663,0.9078,0.9242,0.9462
28246,3,155454877,155454944,0.2154,0.8933,0.9704,0.7295,0.9866,0.9579
28247,3,155462157,155462268,0.0163,0.0,0.0197,0.0139,0.0,0.0
28248,3,155523929,155524016,0.0286,0.0,0.05,0.0276,0.0,0.0056
28249,3,155571653,155571751,0.0128,0.0,0.0,0.0139,0.0,0.0455
28250,3,155588541,155588596,0.0174,0.0,0.0,0.0229,0.0,0.015
28251,3,155588597,155588645,0.0291,0.0035,0.0569,0.0216,0.0087,0.0
28252,3,155589495,155589536,0.0054,0.0,0.0462,0.0157,0.0,0.0
28253,3,155759128,155759165,0.4321,0.9476,0.9731,0.9664,0.9643,0.9756
28254,3,155817315,155817367,0.2812,0.96,0.9375,0.779,0.9667,0.9667
28255,3,156392526,156392596,0.0312,0.0159,0.0351,0.0103,0.0,0.0
28256,3,156393363,156393403,0.0436,0.0,0.0239,0.0205,0.0062,0.0052
28257,3,156393404,156393457,0.0367,0.0,0.0167,0.0128,0.0,0.0
28258,3,156393470,156393536,0.0062,0.0,0.0143,0.0167,0.0,0.0
28259,3,156458387,156458424,0.9863,0.9931,0.9835,0.9828,0.9704,0.9827
28260,3,156533849,156533918,0.4722,0.6795,0.9493,0.7867,0.5873,0.7467
28261,3,156534296,156534341,0.0842,0.0,0.7667,0.4566,0.0174,0.0
28262,3,156534350,156534409,0.3235,0.087,0.7267,0.45,0.0,0.05
28263,3,156534736,156534772,0.065,0.0,0.0375,0.0312,0.0,0.0
28264,3,156534888,156534930,0.0437,0.0,0.0095,0.0254,0.0,0.0
28265,3,156544127,156544201,0.0471,0.0,0.0069,0.0409,0.0,0.0
28266,3,156544245,156544298,0.0279,0.0,0.0127,0.0593,0.0,0.0
28267,3,156877443,156877496,0.0059,0.0,0.0067,0.0149,0.0,0.0
28268,3,156877704,156877801,0.0,0.0,0.0568,0.0045,0.0,0.0
28269,3,156877802,156877873,0.0048,0.0,0.0089,0.0034,0.0,0.0
28270,3,156877874,156877917,0.016,0.0,0.0188,0.0167,0.0,0.04
28271,3,156877918,156877975,0.025,0.0,0.0263,0.0321,0.0,0.0
28272,3,157155451,157155484,0.0333,0.0043,0.0269,0.0428,0.0077,0.0
28273,3,157821381,157821443,0.9767,0.0,0.984,0.9751,0.0,0.0175
28274,3,157821994,157822071,0.9753,0.2685,0.9691,0.9752,0.1667,0.3056
28275,3,157823121,157823157,0.0222,0.016,0.015,0.0275,0.0258,0.0143
28276,3,157823652,157823689,0.0259,0.0,0.0163,0.0222,0.0,0.0076
28277,3,157825019,157825195,0.0133,0.0,0.0492,0.0282,0.0325,0.0092
28278,3,157828077,157828195,0.0556,0.0,0.0104,0.0049,0.0,0.0
28279,3,158449796,158449842,0.1907,0.0129,0.28,0.0465,0.0273,0.0061
28280,3,158449843,158449906,0.1515,0.0,0.0968,0.012,0.0048,0.0
28281,3,158450106,158450164,0.3164,0.0,0.0686,0.0147,0.0,0.0102
28282,3,158450191,158450260,0.4593,0.0,0.0924,0.0361,0.0,0.0
28283,3,158450261,158450331,0.3099,0.0,0.1607,0.0097,0.01,0.0
28284,3,159481445,159481521,0.0286,0.0,0.0259,0.0244,0.0059,0.0
28285,3,159481621,159481704,0.0202,0.0,0.0259,0.0345,0.0,0.0
28286,3,159482533,159482604,0.0364,0.0,0.0268,0.0085,0.0,0.0
28287,3,159482758,159482820,0.0362,0.0177,0.0366,0.0048,0.0,0.0
28288,3,159706557,159706666,0.7811,0.0,0.0197,0.0188,0.0,0.0
28289,3,159706691,159706727,0.875,0.0,0.0256,0.0509,0.0,0.0036
28290,3,159815403,159815469,0.9778,0.8971,0.8588,0.8384,0.9943,0.9866
28291,3,159818498,159818570,0.9741,0.9598,0.9762,0.9552,0.9762,0.95
28292,3,159943287,159943342,0.022,0.0,0.007,0.0207,0.0,0.0198
28293,3,159943343,159943394,0.0058,0.0036,0.0364,0.0155,0.0107,0.0
28294,3,159943800,159943874,0.0103,0.0,0.0121,0.0039,0.0222,0.0
28295,3,159944279,159944326,0.0151,0.0,0.0667,0.1461,0.0067,0.01
28296,3,160118178,160118245,0.0284,0.0,0.0197,0.0104,0.0074,0.0
28297,3,160118544,160118589,0.0343,0.0,0.0377,0.015,0.004,0.0
28298,3,160118648,160118721,0.0417,0.0,0.0083,0.0,0.0167,0.0
28299,3,160167931,160167979,0.9846,0.269,0.8929,0.9639,0.2267,0.0667
28300,3,160282672,160282709,0.0329,0.0,0.0147,0.0153,0.0,0.0031
28301,3,160282875,160282941,0.0192,0.0286,0.0051,0.0062,0.0,0.0
28302,3,160283153,160283278,0.0548,0.0,0.0256,0.0091,0.0,0.0
28303,3,160283742,160283818,0.0309,0.0,0.0179,0.0104,0.0,0.0
28304,3,160292055,160292143,0.9694,0.9746,0.9821,0.9638,0.9622,0.9635
28305,3,160473334,160473390,0.0458,0.0,0.033,0.0218,0.0,0.0
28306,3,160473426,160473463,0.0451,0.0,0.0092,0.0113,0.0106,0.0
28307,3,160473526,160473610,0.0,0.0,0.0,0.0,0.0,0.0
28308,3,160822530,160822618,0.0354,0.0,0.8137,0.0139,0.0069,0.0074
28309,3,160822900,160822932,0.0367,0.0,0.3333,0.0254,0.0,0.0032
28310,3,160823120,160823153,0.0179,0.003,0.1714,0.0301,0.0,0.0
28311,3,160939206,160939266,0.0045,0.0,0.0238,0.0183,0.0,0.0
28312,3,160939267,160939308,0.0278,0.0,0.0375,0.0233,0.0,0.0
28313,3,161090384,161090423,0.0314,0.0,0.0103,0.0358,0.0,0.0
28314,3,161090424,161090471,0.0314,0.0,0.0278,0.0106,0.0,0.0111
28315,3,162420994,162421071,0.9774,0.9488,0.9235,0.9635,0.9756,0.9612
28316,3,163610114,163610181,0.9772,0.9231,0.9632,0.8562,0.92,0.9647
28317,3,164914563,164914634,0.0114,0.0,0.0357,0.0163,0.0268,0.0185
28318,3,165636559,165636645,0.7734,0.8286,0.7553,0.9577,0.9774,0.9796
28319,3,167813210,167813273,0.0175,0.0,0.0145,0.0213,0.0,0.0
28320,3,167967972,167968025,0.4409,0.0088,0.0114,0.0404,0.0,0.0
28321,3,168497986,168498044,0.0421,0.9722,0.9673,0.2966,0.9636,0.9512
28322,3,169380244,169380337,0.05,0.0,0.0333,0.007,0.0,0.0
28323,3,169384368,169384414,0.1556,0.0,0.22,0.638,0.0,0.6667
28324,3,169386452,169386490,0.0938,0.0235,0.0121,0.0278,0.0095,0.0
28325,3,169386491,169386526,0.1164,0.0,0.0821,0.0443,0.0,0.0045
28326,3,169482581,169482642,0.0425,0.0083,0.0405,0.0354,0.0089,0.0
28327,3,169530138,169530222,0.0546,0.0153,0.016,0.0183,0.0132,0.0
28328,3,169540079,169540158,0.1562,0.975,0.9667,0.7818,0.9636,0.9103
28329,3,169684901,169684951,0.0108,0.0,0.0222,0.018,0.0,0.0
28330,3,169756047,169756103,0.0399,0.0,0.0046,0.0552,0.0,0.0
28331,3,169899546,169899581,0.0158,0.0,0.0303,0.0233,0.0,0.0
28332,3,169940369,169940424,0.0081,0.0,0.0221,0.025,0.0,0.0
28333,3,170075093,170075154,0.0077,0.0,0.01,0.0167,0.0,0.0
28334,3,170075260,170075294,0.0429,0.0,0.037,0.0221,0.0221,0.0156
28335,3,170075295,170075371,0.0171,0.0,0.0,0.0103,0.0,0.022
28336,3,170075499,170075560,0.02,0.0,0.014,0.0235,0.0,0.0
28337,3,170075852,170075918,0.027,0.0,0.0195,0.0366,0.0,0.0
28338,3,170136473,170136549,0.1231,0.02,0.1043,0.0103,0.0148,0.0
28339,3,170136611,170136704,0.2974,0.0,0.0667,0.0238,0.0,0.0556
28340,3,170137452,170137532,0.9877,0.0,0.9901,0.9637,0.0074,0.006
28341,3,170303015,170303073,0.0167,0.0833,0.0162,0.0226,0.1077,0.22
28342,3,170303221,170303313,0.05,0.0167,0.0128,0.006,0.0926,0.0
28343,3,170626049,170626130,0.025,0.0,0.005,0.0057,0.0,0.0
28344,3,171178005,171178034,0.0359,0.0,0.0185,0.0118,0.0,0.0
28345,3,171527760,171527817,0.0231,0.0,0.05,0.0158,0.0,0.0
28346,3,171624959,171625043,0.7778,1.0,0.952,0.8077,1.0,0.9545
28347,3,171757517,171757578,0.0087,0.0,0.0667,0.0174,0.0,0.0
28348,3,171758141,171758175,0.0125,0.0,0.0286,0.0204,0.0,0.0
28349,3,171758334,171758389,0.0175,0.0,0.0111,0.0197,0.0,0.0
28350,3,171758646,171758681,0.0321,0.0125,0.0207,0.0153,0.0,0.027
28351,3,172346165,172346230,0.6073,0.9333,0.973,0.9572,0.95,0.9923
28352,3,172584591,172584669,0.9905,0.9762,0.9714,0.9729,0.9875,0.9464
28353,3,173115510,173115580,0.0194,0.0278,0.0114,0.0909,0.0,0.0
28354,3,173115581,173115660,0.025,0.0,0.0216,0.0644,0.0,0.0
28355,3,173115689,173115736,0.0583,0.0,0.024,0.0478,0.0061,0.0
28356,3,173162777,173162864,0.9538,0.9571,0.98,0.9111,1.0,0.962
28357,3,173929825,173929926,0.964,0.9444,0.963,0.9183,0.8167,0.9833
28358,3,174095069,174095179,0.9879,0.9815,1.0,0.9684,0.9877,0.977
28359,3,175931235,175931304,0.9067,0.8832,0.9107,0.9583,0.9345,0.9281
28360,3,176915022,176915077,0.0286,0.0,0.0222,0.0173,0.0074,0.0
28361,3,176915477,176915532,0.0283,0.0074,0.0397,0.0131,0.0148,0.0
28362,3,176915533,176915627,0.0344,0.0,0.0143,0.0117,0.0,0.0
28363,3,176915746,176915786,0.0452,0.0,0.0763,0.0086,0.0,0.0
28364,3,178789327,178789382,0.058,0.0,0.0,0.0245,0.0,0.0
28365,3,178789402,178789426,0.0417,0.0,0.0077,0.0127,0.0,0.0
28366,3,178789427,178789457,0.0171,0.0,0.0141,0.016,0.0,0.0
28367,3,178789637,178789679,0.02,0.0,0.05,0.0043,0.0118,0.0
28368,3,178979033,178979086,0.0556,0.0182,0.0467,0.0202,0.0,0.0471
28369,3,178979133,178979201,0.0484,0.0,0.0218,0.0179,0.0,0.0
28370,3,178979223,178979258,0.024,0.0,0.0238,0.0184,0.0286,0.0
28371,3,179041281,179041356,0.05,0.0,0.0397,0.0172,0.0,0.0
28372,3,179041463,179041508,0.0179,0.0,0.0286,0.0178,0.0046,0.0
28373,3,179065607,179065663,0.0549,0.0,0.0451,0.0325,0.0,0.0
28374,3,179168900,179168967,0.0531,0.0,0.0455,0.0068,0.0,0.0
28375,3,179168992,179169023,0.0233,0.0,0.0263,0.0173,0.0167,0.019
28376,3,179169024,179169077,0.0436,0.0168,0.0071,0.0189,0.0,0.0
28377,3,179169078,179169170,0.1434,0.0635,0.0186,0.0111,0.0473,0.0
28378,3,179169306,179169359,0.045,0.0,0.0091,0.02,0.0,0.005
28379,3,179169374,179169407,0.0542,0.0,0.025,0.0218,0.0049,0.0
28380,3,179280870,179280920,0.0217,0.0118,0.0276,0.0244,0.0,0.0
28381,3,179280921,179280986,0.0308,0.0,0.0136,0.0103,0.0,0.0
28382,3,179339373,179339466,0.9879,0.92,0.9909,0.9146,0.981,0.9077
28383,3,179370611,179370703,0.0424,0.0,0.0111,0.0294,0.0,0.0
28384,3,179370742,179370792,0.0146,0.0,0.0316,0.0274,0.0,0.0
28385,3,179370793,179370887,0.0046,0.0,0.0417,0.0,0.0,0.0
28386,3,179370897,179370953,0.0177,0.0051,0.0105,0.0124,0.0023,0.0048
28387,3,179371133,179371215,0.039,0.0,0.0422,0.0084,0.0,0.0
28388,3,179754567,179754633,0.0312,0.0175,0.0132,0.0364,0.0243,0.0217
28389,3,179754874,179754924,0.02,0.0096,0.0262,0.0114,0.0,0.0104
28390,3,179754925,179754989,0.0701,0.04,0.0069,0.026,0.0079,0.003
28391,3,180140660,180140727,0.3391,0.819,0.4476,0.5391,0.8698,0.9722
28392,3,180318399,180318454,0.97,0.99,0.9949,0.954,0.992,0.984
28393,3,180320176,180320279,0.0231,0.0,0.0151,0.0063,0.0,0.075
28394,3,180397277,180397350,0.0222,0.0,0.0615,0.0,0.0214,0.0
28395,3,180397442,180397499,0.022,0.0,0.0,0.0232,0.0,0.0222
28396,3,180397792,180397875,0.0178,0.0,0.0101,0.0298,0.0331,0.0424
28397,3,180546372,180546472,0.3728,0.8,0.875,0.6064,0.9709,1.0
28398,3,180546827,180546909,0.6096,0.9545,0.9385,0.7827,0.9074,1.0
28399,3,180630700,180630794,0.0205,0.0,0.0083,0.0281,0.0,0.0
28400,3,181413202,181413296,1.0,0.0,0.9916,0.948,0.0805,0.0
28401,3,181413297,181413330,1.0,0.0047,1.0,0.9418,0.0,0.049
28402,3,181430127,181430182,0.9825,0.0161,0.0343,0.1453,0.0144,0.0
28403,3,181430183,181430237,0.9637,0.0046,0.034,0.4031,0.0,0.0104
28404,3,181430550,181430588,0.9517,0.0348,0.3333,0.7261,0.019,0.0
28405,3,181437229,181437305,0.9903,0.05,0.9904,0.9416,0.0357,0.0385
28406,3,182511528,182511562,0.0105,0.0176,0.0304,0.0162,0.0,0.0
28407,3,182511687,182511725,0.0368,0.0,0.0267,0.0179,0.0,0.0
28408,3,182511771,182511798,0.0356,0.0,0.0338,0.0282,0.0,0.0095
28409,3,182698044,182698086,0.0273,0.0,0.0075,0.0202,0.0,0.0
28410,3,182698311,182698366,0.0365,0.0,0.0205,0.0256,0.0,0.0
28411,3,182698501,182698584,0.0312,0.0,0.0102,0.0152,0.0,0.0
28412,3,182782395,182782441,1.0,0.9231,1.0,0.9816,0.9722,0.9673
28413,3,182782442,182782516,0.9855,0.9592,0.9805,0.9846,0.9935,0.981
28414,3,182817176,182817240,0.0226,0.0588,0.05,0.0183,0.0,0.0
28415,3,182880395,182880435,0.0317,0.0048,0.0402,0.1672,0.0,0.0
28416,3,182880436,182880483,0.0679,0.0273,0.0533,0.1828,0.0,0.01
28417,3,182880665,182880701,0.0395,0.0138,0.0353,0.0452,0.0047,0.0
28418,3,182970958,182971018,0.0201,0.0,0.0412,0.0896,0.0,0.0
28419,3,182971705,182971823,0.0833,0.0,0.0115,0.0045,0.0,0.0
28420,3,182971844,182971903,0.0043,0.0121,0.0191,0.0072,0.0,0.0
28421,3,182971998,182972041,0.0306,0.0,0.0385,0.0217,0.0,0.0
28422,3,182972158,182972208,0.0388,0.0,0.0176,0.0515,0.0,0.006
28423,3,183146124,183146209,0.0514,0.0,0.0288,0.0033,0.0,0.0
28424,3,183146210,183146256,0.0267,0.0,0.039,0.0158,0.0,0.0
28425,3,183209732,183209799,0.9648,0.8616,0.9545,0.9506,0.8768,0.9238
28426,3,183353829,183353876,0.0124,0.0,0.0204,0.0237,0.0,0.0
28427,3,183353877,183353923,0.0319,0.0,0.0433,0.0184,0.0,0.0
28428,3,183354015,183354077,0.025,0.0061,0.0214,0.0187,0.0,0.0
28429,3,183415834,183415911,0.0779,0.0,0.0101,0.0147,0.0,0.0
28430,3,183521905,183521974,0.977,0.9733,0.9692,0.9746,0.9684,0.9254
28431,3,183542624,183542701,0.0357,0.0,0.0615,0.0179,0.0444,0.0238
28432,3,183542730,183542798,0.0389,0.0,0.0139,0.0303,0.0,0.0
28433,3,183543005,183543062,0.0326,0.0179,0.0162,0.0215,0.0,0.0
28434,3,183543095,183543150,0.0389,0.0,0.0215,0.0141,0.0,0.0
28435,3,183543163,183543212,0.033,0.0,0.0397,0.0185,0.0048,0.0113
28436,3,183543213,183543343,0.0265,0.0,0.0328,0.0048,0.0,0.0106
28437,3,183852962,183852998,0.0346,0.0,0.0074,0.021,0.0,0.0
28438,3,183873187,183873269,0.0195,0.0,0.0402,0.0153,0.0,0.0
28439,3,183873374,183873404,0.0165,0.0,0.0392,0.0182,0.0,0.0087
28440,3,183873619,183873674,0.0088,0.0,0.0175,0.0069,0.0,0.0
28441,3,183888186,183888271,1.0,0.9733,0.975,0.9744,0.9939,0.9739
28442,3,183947885,183947943,0.0304,0.0,0.0451,0.025,0.0,0.003
28443,3,183948019,183948082,0.0313,0.0,0.0143,0.0165,0.0,0.0065
28444,3,183948083,183948191,0.0333,0.0,0.0231,0.0,0.0111,0.0
28445,3,183948206,183948282,0.0204,0.0,0.0357,0.0257,0.0122,0.0089
28446,3,183948464,183948495,0.0427,0.0179,0.0556,0.0378,0.0,0.0114
28447,3,183948496,183948574,0.0588,0.025,0.06,0.0525,0.0,0.0
28448,3,183948627,183948666,0.0464,0.0312,0.3935,0.3186,0.0085,0.02
28449,3,183948667,183948742,0.1806,0.0046,0.5,0.5059,0.0,0.0
28450,3,183948743,183948799,0.1084,0.034,0.764,0.6187,0.015,0.0
28451,3,183950995,183951066,0.9841,0.9889,0.9899,0.9566,0.94,0.8615
28452,3,183967723,183967823,0.0325,0.0,0.0119,0.0051,0.0,0.0
28453,3,183977676,183977736,0.0509,0.0159,0.0301,0.0162,0.0071,0.0
28454,3,183977737,183977792,0.0375,0.0,0.0242,0.0203,0.0,0.0
28455,3,183977793,183977852,0.0461,0.0,0.0357,0.0232,0.0,0.0
28456,3,183979245,183979285,0.0286,0.0045,0.0126,0.0169,0.0,0.0
28457,3,183993759,183993862,0.0231,0.0215,0.5024,0.4673,0.0123,0.0
28458,3,183993906,183993994,0.1132,0.0923,0.6012,0.58,0.0278,0.0972
28459,3,184017117,184017161,0.0152,0.0,0.005,0.016,0.0,0.0
28460,3,184032714,184032760,0.0127,0.0,0.0399,0.0142,0.0,0.0
28461,3,184032967,184033078,0.0222,0.0,0.0155,0.0094,0.0,0.0
28462,3,184056553,184056635,0.0435,0.8088,0.0235,0.0,0.675,0.8333
28463,3,184079447,184079491,0.0179,0.0,0.0099,0.0224,0.0,0.0
28464,3,184079501,184079585,0.0,0.0,0.05,0.0077,0.0111,0.0
28465,3,184080756,184080840,0.0631,0.0,0.0842,0.0064,0.0,0.0
28466,3,184097794,184097824,0.0054,0.02,0.0158,0.0207,0.0053,0.0
28467,3,184097863,184097893,0.0237,0.0054,0.0233,0.0825,0.0,0.0
28468,3,184097921,184097967,0.0189,0.0,0.0417,0.0242,0.0,0.0
28469,3,184098187,184098267,0.0167,0.0,0.033,0.0154,0.0,0.0
28470,3,184098268,184098317,0.0411,0.0,0.0165,0.0474,0.004,0.0
28471,3,184098318,184098361,0.0411,0.0,0.0167,0.0357,0.0089,0.0
28472,3,184098423,184098527,0.0325,0.0,0.063,0.0743,0.0034,0.0
28473,3,184243380,184243488,0.1542,0.0,0.0758,0.3011,0.0,0.0
28474,3,184279621,184279645,0.0449,0.0087,0.0189,0.0178,0.0051,0.0
28475,3,184279646,184279722,0.027,0.0077,0.0345,0.0144,0.0,0.0
28476,3,184279782,184279832,0.0203,0.0,0.0278,0.0161,0.0119,0.0
28477,3,184279926,184279970,0.0387,0.0195,0.0133,0.0093,0.0,0.0526
28478,3,184279996,184280063,0.0177,0.0,0.0192,0.0314,0.0,0.0
28479,3,184280129,184280165,0.0417,0.06,0.0109,0.0144,0.0125,0.0595
28480,3,184280166,184280220,0.0431,0.0,0.0146,0.0274,0.0294,0.0053
28481,3,184301792,184301891,0.7907,0.0,0.9082,0.7256,0.0,0.0
28482,3,184321996,184322074,0.856,0.0,0.9543,0.7624,0.0061,0.0
28483,3,184322075,184322155,0.6982,0.0,0.9055,0.641,0.0,0.1375
28484,3,184322170,184322246,0.7429,0.0,0.9643,0.6755,0.0,0.0072
28485,3,184322247,184322288,0.6588,0.0057,0.9755,0.5674,0.013,0.0083
28486,3,184429386,184429442,0.0263,0.0,0.037,0.0038,0.0,0.02
28487,3,184429480,184429526,0.0415,0.0,0.0103,0.0149,0.0,0.0
28488,3,184429801,184429851,0.0341,0.0076,0.025,0.0148,0.0,0.0125
28489,3,184429852,184429905,0.0652,0.0,0.0286,0.0089,0.0,0.0
28490,3,184530197,184530242,0.0219,0.0,0.041,0.0109,0.0,0.0085
28491,3,184870685,184870716,0.0143,0.0,0.0135,0.0241,0.0051,0.0
28492,3,184870717,184870783,0.0156,0.0,0.035,0.0166,0.0,0.0
28493,3,184870826,184870878,0.0476,0.0,0.0149,0.1039,0.0,0.0
28494,3,184870879,184870911,0.0238,0.0,0.0095,0.0522,0.0,0.0
28495,3,184870912,184870962,0.0183,0.0,0.0291,0.036,0.0,0.0
28496,3,184971710,184971750,0.0417,0.0,0.0105,0.0095,0.0,0.0
28497,3,185002363,185002426,0.9486,0.9385,0.9471,0.9435,0.992,0.9949
28498,3,185215909,185215976,0.0265,0.1091,0.0368,0.0182,0.1915,0.0909
28499,3,185216432,185216477,0.0222,0.0,0.0471,0.01,0.0213,0.0
28500,3,185303834,185303897,0.0299,0.0,0.0123,0.0247,0.0,0.0
28501,3,185304411,185304495,0.0056,0.0,0.0292,0.0045,0.0,0.0
28502,3,185542418,185542478,0.0899,0.0056,0.04,0.0543,0.0,0.0045
28503,3,185542522,185542633,0.26,0.0,0.0333,0.0462,0.0,0.0
28504,3,185542922,185542977,0.023,0.0,0.0153,0.0231,0.0,0.0
28505,3,185543219,185543256,0.0141,0.0,0.0263,0.0602,0.0037,0.0
28506,3,185543307,185543338,0.0394,0.0,0.0227,0.0464,0.0,0.0045
28507,3,185543680,185543717,0.0565,0.0,0.025,0.2996,0.0087,0.0
28508,3,185543743,185543804,0.0598,0.0,0.0325,0.3834,0.0168,0.0381
28509,3,185543876,185543947,0.225,0.0,0.0441,0.282,0.0,0.0
28510,3,185655668,185655747,0.0199,0.0,0.0104,0.0132,0.0,0.0
28511,3,185681452,185681519,0.6522,0.8333,0.93,0.8656,0.7342,0.7542
28512,3,185825470,185825544,0.0195,0.0062,0.025,0.0245,0.005,0.0
28513,3,185826091,185826125,0.0125,0.0,0.0,0.0162,0.01,0.0
28514,3,185826464,185826510,0.0222,0.0,0.0294,0.0133,0.0,0.0
28515,3,185990600,185990676,0.7543,0.9667,0.9385,0.9255,0.9733,0.8909
28516,3,186489875,186489942,0.5361,0.8692,0.8444,0.771,0.8667,0.8976
28517,3,186501933,186502038,0.0389,0.0,0.0229,0.0177,0.0,0.0
28518,3,186524492,186524592,0.0083,0.0,0.0341,0.0164,0.0,0.0
28519,3,186524593,186524640,0.0435,0.0,0.0088,0.0282,0.0071,0.0
28520,3,186545050,186545116,0.0107,0.0,0.05,0.0153,0.0,0.0083
28521,3,186545228,186545272,0.0292,0.004,0.0238,0.0155,0.0,0.0
28522,3,186648548,186648657,0.0325,0.0,0.0,0.006,0.0,0.0
28523,3,187455718,187455757,0.0238,0.0,0.0105,0.0362,0.0,0.0
28524,3,187456315,187456380,0.029,0.0,0.0364,0.0267,0.0083,0.0
28525,3,187871831,187871898,0.029,0.0,0.0152,0.0386,0.0,0.0
28526,3,187871940,187872021,0.0229,0.0,0.0303,0.0516,0.0,0.0
28527,3,189313876,189313953,0.5926,0.9167,0.6962,0.7281,1.0,0.9884
28528,3,189838223,189838296,0.0665,0.0121,0.021,0.0734,0.0,0.0
28529,3,189838582,189838663,0.0584,0.0,0.0749,0.0654,0.0,0.0
28530,3,190040068,190040172,0.0298,0.0238,0.019,0.0472,0.0,0.0
28531,3,190040293,190040339,0.0444,0.0,0.0571,0.0161,0.0364,0.0
28532,3,190580845,190580888,0.0444,0.0,0.0278,0.0281,0.0238,0.0111
28533,3,191047375,191047410,0.0436,0.0,0.0098,0.0249,0.0,0.0
28534,3,192126073,192126161,0.0625,0.0,0.0333,0.1948,0.0077,0.0
28535,3,192126712,192126762,0.023,0.0,0.0368,0.0482,0.0,0.0164
28536,3,192127330,192127369,0.0,0.0,0.0111,0.1106,0.0108,0.0
28537,3,192127479,192127569,0.0165,0.0,0.0202,0.0589,0.0261,0.0
28538,3,192232630,192232683,0.1,0.1882,0.27,0.8585,0.0694,0.1092
28539,3,192232741,192232813,0.0526,0.0111,0.0256,0.2707,0.0108,0.0167
28540,3,192289225,192289310,0.0682,0.0152,0.0758,0.0245,0.3333,0.0
28541,3,192958963,192959025,0.0185,0.0083,0.0362,0.0099,0.0057,0.0
28542,3,192959041,192959069,0.0381,0.0,0.0136,0.0237,0.0125,0.0089
28543,3,192959070,192959105,0.0417,0.0185,0.023,0.0077,0.0,0.0062
28544,3,192959106,192959186,0.0281,0.0078,0.0074,0.0098,0.0121,0.0
28545,3,193587448,193587542,0.9865,0.2024,0.989,0.9637,0.1978,0.1364
28546,3,193776120,193776180,0.9265,0.0,0.95,0.1613,0.0,0.0
28547,3,193788838,193788876,0.0405,0.0,0.0154,0.0186,0.0,0.0
28548,3,193788933,193788963,0.0293,0.0095,0.01,0.018,0.0,0.0
28549,3,193789102,193789141,0.0367,0.0,0.0154,0.0329,0.0,0.0
28550,3,193789142,193789209,0.0132,0.0,0.0392,0.0208,0.0,0.0
28551,3,193789210,193789245,0.0143,0.0059,0.0069,0.0123,0.0,0.0
28552,3,193852110,193852154,0.0269,0.0,0.0043,0.0145,0.0,0.0
28553,3,193852874,193852916,0.0098,0.0,0.0074,0.0375,0.0,0.0
28554,3,193855647,193855690,0.0167,0.0,0.0118,0.0205,0.0,0.0
28555,3,193855698,193855751,0.0071,0.0,0.0,0.0125,0.0,0.0
28556,3,193858771,193858857,0.0385,0.0,0.0265,0.0043,0.0,0.0
28557,3,193858858,193858954,0.0161,0.0091,0.0318,0.0083,0.0,0.0
28558,3,193859032,193859085,0.0262,0.0,0.0075,0.0296,0.0,0.0
28559,3,193859210,193859301,0.0584,0.0,0.02,0.0224,0.0,0.0
28560,3,193859302,193859358,0.0571,0.0,0.05,0.0652,0.0133,0.0
28561,3,193859456,193859517,0.0341,0.011,0.0204,0.0336,0.0,0.0
28562,3,193859616,193859670,0.3286,0.0,0.1,0.027,0.0,0.0
28563,3,193922116,193922160,0.0318,0.0119,0.9394,0.9308,0.0192,0.0513
28564,3,194013695,194013790,0.9777,1.0,0.958,0.9561,1.0,0.9643
28565,3,194014736,194014796,0.9875,0.425,0.9476,0.9882,0.2552,0.4518
28566,3,194049188,194049256,0.8915,0.9062,0.9691,0.9231,0.8529,0.9231
28567,3,194207081,194207182,0.0238,0.0091,0.0286,0.0301,0.0,0.0
28568,3,194207295,194207349,0.017,0.0043,0.0136,0.0159,0.0,0.0
28569,3,194207379,194207434,0.019,0.0051,0.0202,0.0183,0.0046,0.0139
28570,3,194207435,194207486,0.039,0.0053,0.015,0.0116,0.0,0.0139
28571,3,194208408,194208473,0.0909,0.0107,0.337,0.9376,0.0,0.0
28572,3,194353972,194354066,0.0051,0.0148,0.0205,0.0172,0.0,0.0067
28573,3,194354067,194354107,0.0271,0.0,0.0347,0.017,0.0033,0.0044
28574,3,194354150,194354226,0.0149,0.0,0.0205,0.0138,0.0,0.0
28575,3,194354227,194354306,0.0393,0.0,0.0065,0.0069,0.0,0.0139
28576,3,194354307,194354351,0.0336,0.0,0.0217,0.0139,0.0048,0.0
28577,3,194406505,194406574,0.0464,0.0,0.0119,0.0,0.0,0.0
28578,3,194406697,194406751,0.0163,0.0252,0.0402,0.0157,0.0,0.0233
28579,3,194406758,194406812,0.0316,0.0,0.0133,0.0069,0.0,0.0
28580,3,194407506,194407538,0.0301,0.0,0.0571,0.0361,0.0,0.0
28581,3,194407947,194408026,0.0385,0.2083,0.7251,0.0303,0.1667,0.1797
28582,3,194408770,194408844,0.0354,0.0,0.9163,0.0379,0.0,0.0
28583,3,194790565,194790689,0.9846,1.0,0.9913,0.978,0.97,0.925
28584,3,194980494,194980572,0.0349,0.0,0.0268,0.0159,0.0308,0.0
28585,3,194991111,194991199,0.0222,0.0083,0.0185,0.0117,0.0,0.0
28586,3,194991541,194991606,0.0492,0.0,0.028,0.0201,0.0,0.02
28587,3,194991869,194991930,0.0167,0.0167,0.0256,0.006,0.0,0.0
28588,3,195162974,195163030,0.0379,0.0,0.0308,0.0157,0.0,0.0
